Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Years,Loan_Status,Default_Flag,Loan_Start_Date
707336,129528,Auto Loan,47034,9.92,5,Paid Off,0,2024-06-22
707337,141600,Auto Loan,34043,9.61,5,Active,0,2022-08-25
707338,100734,Auto Loan,53288,6.5,6,Active,0,2026-04-23
707339,107330,Business Loan,194613,6.23,5,Defaulted,1,2025-09-07
707340,104241,Business Loan,62417,6.55,10,Defaulted,1,2025-08-19
707341,143815,Business Loan,97253,5.77,10,Paid Off,0,2023-01-15
707342,118154,Mortgage,413138,11.19,30,Active,0,2024-01-07
707343,126209,Personal Loan,22293,4.81,5,Paid Off,0,2026-05-26
707344,115046,Business Loan,195569,5.03,5,Active,0,2024-11-04
707345,124206,Business Loan,115931,7.83,10,Paid Off,0,2021-12-03
707346,122243,Mortgage,536098,3.55,30,Paid Off,0,2023-02-23
707347,140922,Auto Loan,52946,6.27,5,Active,0,2024-08-26
707348,108225,Auto Loan,23042,11.65,3,Active,0,2023-06-28
707349,122508,Auto Loan,57715,9.1,5,Paid Off,0,2023-12-25
707350,128224,Personal Loan,7136,8.73,3,Active,0,2022-10-21
707351,120633,Business Loan,160206,5.1,10,Active,0,2023-04-08
707352,116953,Mortgage,450411,9.31,30,Paid Off,0,2022-03-30
707353,127078,Auto Loan,20217,5.5,5,Active,0,2024-11-08
707354,129640,Auto Loan,47222,5.67,6,Active,0,2025-04-10
707355,119347,Personal Loan,24520,5.39,3,Paid Off,0,2024-09-21
707356,139481,Mortgage,506145,7.16,30,Active,0,2025-12-16
707357,124772,Business Loan,89231,5.25,5,Paid Off,0,2023-12-02
707358,116144,Auto Loan,29959,8.92,3,Paid Off,0,2026-02-19
707359,147673,Personal Loan,13144,10.63,3,Paid Off,0,2025-12-12
707360,100040,Personal Loan,10435,6.05,5,Paid Off,0,2026-06-26
707361,103029,Auto Loan,30335,9.41,6,Active,0,2021-09-17
707362,110675,Personal Loan,6686,7.0,5,Active,0,2022-06-10
707363,138730,Auto Loan,56555,6.6,3,Active,0,2022-03-12
707364,142952,Auto Loan,39654,10.06,5,Active,0,2024-01-16
707365,124758,Mortgage,538959,5.74,30,Paid Off,0,2025-06-26
707366,111960,Auto Loan,35612,4.98,3,Paid Off,0,2023-09-14
707367,118955,Business Loan,167811,7.99,10,Active,0,2023-07-04
707368,119962,Business Loan,207104,6.26,10,Active,0,2024-12-25
707369,112092,Personal Loan,19991,6.29,1,Active,0,2025-03-26
707370,122643,Auto Loan,23536,3.51,5,Active,0,2023-11-18
707371,121391,Mortgage,573023,8.05,30,Active,0,2023-02-15
707372,120109,Mortgage,293784,5.82,30,Active,0,2025-08-05
707373,147246,Mortgage,545096,11.98,30,Active,0,2022-05-13
707374,131420,Personal Loan,17238,8.03,3,Active,0,2025-02-26
707375,121669,Personal Loan,20880,6.87,3,Defaulted,1,2025-08-12
707376,149325,Mortgage,315631,8.99,30,Paid Off,0,2024-01-01
707377,128977,Auto Loan,56088,4.41,5,Active,0,2025-02-02
707378,103946,Personal Loan,17824,3.59,3,Paid Off,0,2023-07-29
707379,125808,Business Loan,157034,6.17,5,Paid Off,0,2023-06-08
707380,117208,Auto Loan,19898,6.12,3,Active,0,2024-06-05
707381,132218,Auto Loan,29391,5.76,5,Active,0,2023-10-08
707382,129679,Business Loan,201082,5.04,5,Active,0,2022-03-29
707383,131602,Mortgage,556835,3.66,30,Active,0,2022-10-03
707384,128744,Mortgage,259804,4.34,30,Paid Off,0,2024-02-18
707385,114471,Personal Loan,21669,6.68,5,Active,0,2021-11-05
707386,135115,Personal Loan,17220,5.24,3,Active,0,2023-07-22
707387,133233,Auto Loan,19475,5.53,5,Active,0,2022-08-10
707388,146706,Mortgage,285023,9.66,30,Active,0,2022-09-17
707389,130900,Personal Loan,4674,6.59,5,Active,0,2021-11-19
707390,136763,Auto Loan,49556,3.95,3,Active,0,2023-09-09
707391,145774,Auto Loan,49281,3.66,3,Paid Off,0,2025-10-22
707392,141816,Business Loan,133257,4.84,10,Paid Off,0,2022-01-06
707393,101045,Auto Loan,42965,7.58,5,Active,0,2024-02-29
707394,122957,Mortgage,553716,6.43,30,Paid Off,0,2025-01-25
707395,139191,Auto Loan,20307,3.55,5,Active,0,2021-08-20
707396,137236,Personal Loan,3803,5.34,5,Active,0,2022-09-01
707397,147461,Mortgage,248935,6.67,30,Defaulted,1,2025-11-14
707398,106202,Auto Loan,11777,6.82,3,Active,0,2025-01-18
707399,123651,Personal Loan,15394,5.32,1,Paid Off,0,2024-06-01
707400,144528,Personal Loan,6179,4.31,1,Active,0,2022-03-08
707401,126645,Auto Loan,58354,4.42,6,Active,0,2024-07-14
707402,119060,Auto Loan,21381,9.98,3,Active,0,2025-07-16
707403,132590,Business Loan,29944,5.59,5,Paid Off,0,2026-02-04
707404,149586,Auto Loan,28729,4.62,3,Paid Off,0,2024-07-02
707405,114740,Mortgage,516855,5.61,30,Active,0,2025-02-15
707406,132401,Mortgage,342935,9.42,30,Paid Off,0,2026-06-20
707407,106184,Auto Loan,38416,9.11,5,Active,0,2023-11-30
707408,105360,Business Loan,54687,6.84,5,Paid Off,0,2023-02-20
707409,116084,Mortgage,165018,4.35,30,Paid Off,0,2024-03-10
707410,126846,Mortgage,331570,5.2,30,Paid Off,0,2025-06-09
707411,118917,Mortgage,365718,5.44,30,Active,0,2023-01-29
707412,104503,Personal Loan,2113,6.11,5,Defaulted,1,2024-06-26
707413,102362,Personal Loan,15029,4.04,5,Active,0,2025-02-16
707414,115262,Personal Loan,8929,5.77,5,Active,0,2026-04-04
707415,108557,Personal Loan,9037,10.21,3,Paid Off,0,2025-03-26
707416,114303,Personal Loan,3703,3.85,1,Active,0,2025-09-02
707417,131342,Personal Loan,9506,11.77,5,Paid Off,0,2024-04-16
707418,127580,Business Loan,45681,7.38,5,Active,0,2025-12-07
707419,120518,Auto Loan,48810,5.66,5,Active,0,2025-10-12
707420,117887,Auto Loan,24593,5.66,5,Paid Off,0,2025-09-05
707421,145978,Auto Loan,55004,8.89,3,Active,0,2023-08-07
707422,126066,Auto Loan,51591,6.97,5,Paid Off,0,2025-07-17
707423,141253,Auto Loan,39899,8.62,6,Paid Off,0,2022-09-16
707424,117009,Business Loan,129349,9.05,5,Defaulted,1,2023-06-26
707425,117115,Personal Loan,6322,5.09,5,Paid Off,0,2023-12-11
707426,109856,Business Loan,72303,4.08,5,Active,0,2024-03-22
707427,126060,Business Loan,33857,9.7,10,Paid Off,0,2025-08-03
707428,102817,Auto Loan,25069,4.16,5,Active,0,2025-05-23
707429,115463,Business Loan,237423,11.79,5,Paid Off,0,2023-02-24
707430,112981,Mortgage,151927,4.04,30,Active,0,2023-10-29
707431,101583,Business Loan,231985,4.79,10,Active,0,2023-12-01
707432,111923,Mortgage,249323,8.35,30,Active,0,2024-03-10
707433,114896,Auto Loan,27617,5.51,5,Active,0,2022-01-25
707434,125455,Auto Loan,49329,3.92,5,Active,0,2022-11-30
707435,120392,Mortgage,587430,11.33,30,Active,0,2023-09-23
707436,103619,Personal Loan,12064,10.47,5,Active,0,2024-09-16
707437,103900,Personal Loan,3716,5.72,1,Active,0,2021-12-21
707438,128600,Auto Loan,17950,5.94,6,Active,0,2022-10-19
707439,133761,Business Loan,62150,4.25,10,Paid Off,0,2021-10-19
707440,121688,Auto Loan,40200,8.41,3,Active,0,2021-12-18
707441,110586,Business Loan,110156,3.54,5,Paid Off,0,2022-09-03
707442,109536,Auto Loan,36133,4.36,5,Active,0,2022-08-09
707443,114840,Business Loan,189019,6.94,10,Paid Off,0,2022-12-09
707444,106927,Business Loan,228957,3.76,10,Active,0,2021-09-26
707445,119443,Business Loan,134897,6.23,10,Paid Off,0,2026-04-23
707446,127080,Business Loan,96958,9.62,5,Active,0,2022-01-05
707447,100070,Business Loan,224080,11.55,10,Paid Off,0,2021-07-17
707448,102965,Mortgage,347466,6.7,30,Active,0,2023-06-01
707449,144908,Personal Loan,2764,11.67,1,Defaulted,1,2024-11-29
707450,112900,Business Loan,205915,5.49,10,Active,0,2021-08-22
707451,115618,Business Loan,197563,5.24,10,Paid Off,0,2023-10-31
707452,132942,Personal Loan,19264,5.41,1,Paid Off,0,2021-10-11
707453,105139,Auto Loan,54420,5.31,5,Active,0,2026-02-17
707454,140596,Auto Loan,46853,5.38,3,Paid Off,0,2023-05-19
707455,109920,Auto Loan,28438,11.98,5,Active,0,2024-02-03
707456,105342,Auto Loan,14831,4.1,5,Active,0,2023-05-06
707457,109205,Business Loan,129648,10.64,5,Active,0,2025-12-24
707458,129083,Business Loan,73212,5.73,5,Active,0,2024-08-23
707459,107155,Auto Loan,37114,7.08,3,Active,0,2026-05-12
707460,132424,Business Loan,90938,3.72,10,Active,0,2024-01-19
707461,138647,Auto Loan,57126,6.25,6,Paid Off,0,2025-07-27
707462,100409,Personal Loan,6569,7.57,1,Defaulted,1,2024-04-02
707463,130961,Business Loan,35837,4.17,10,Paid Off,0,2026-06-16
707464,143384,Auto Loan,27383,4.7,6,Active,0,2022-03-17
707465,125661,Business Loan,137722,7.89,5,Paid Off,0,2025-04-07
707466,101680,Auto Loan,30267,4.69,3,Active,0,2022-07-29
707467,133466,Auto Loan,38061,7.84,3,Paid Off,0,2024-09-19
707468,144051,Mortgage,374136,6.74,30,Active,0,2024-07-19
707469,101490,Mortgage,533000,10.25,30,Paid Off,0,2026-03-06
707470,127502,Business Loan,125083,4.94,5,Paid Off,0,2025-09-28
707471,147003,Personal Loan,20894,5.17,3,Active,0,2023-03-26
707472,114782,Business Loan,79195,5.15,5,Active,0,2021-12-11
707473,132329,Business Loan,25237,4.23,10,Paid Off,0,2023-09-25
707474,111638,Auto Loan,34984,4.54,3,Defaulted,1,2026-05-16
707475,139314,Personal Loan,6017,11.14,3,Active,0,2026-01-12
707476,144718,Personal Loan,7181,4.61,5,Paid Off,0,2026-02-16
707477,140179,Business Loan,204190,5.84,5,Active,0,2025-02-06
707478,106432,Personal Loan,19210,5.43,3,Active,0,2025-06-18
707479,146613,Personal Loan,1437,6.74,5,Active,0,2021-08-21
707480,110604,Business Loan,228810,9.16,10,Defaulted,1,2024-02-02
707481,116408,Mortgage,357271,7.58,30,Paid Off,0,2021-10-06
707482,123480,Business Loan,168879,4.17,10,Paid Off,0,2022-04-21
707483,130555,Mortgage,405155,5.4,30,Active,0,2025-05-22
707484,149486,Auto Loan,47285,5.77,5,Paid Off,0,2023-06-10
707485,147379,Personal Loan,10106,6.54,3,Defaulted,1,2024-04-18
707486,137109,Mortgage,356868,6.71,30,Active,0,2024-01-08
707487,147216,Auto Loan,10061,6.08,3,Active,0,2022-12-23
707488,146174,Mortgage,412373,3.85,30,Active,0,2024-08-14
707489,147100,Business Loan,141630,4.27,10,Active,0,2025-01-01
707490,104518,Auto Loan,30150,3.73,3,Active,0,2026-05-31
707491,104730,Auto Loan,29330,6.15,6,Active,0,2025-04-07
707492,100214,Auto Loan,48177,4.09,3,Active,0,2025-09-20
707493,122287,Business Loan,57201,3.56,5,Paid Off,0,2023-03-24
707494,139301,Auto Loan,38543,6.17,3,Paid Off,0,2022-12-31
707495,130956,Personal Loan,2766,5.9,3,Paid Off,0,2023-04-18
707496,114861,Auto Loan,31436,4.43,6,Active,0,2023-05-28
707497,106166,Personal Loan,12914,5.82,1,Paid Off,0,2021-10-05
707498,135101,Mortgage,368825,6.27,30,Paid Off,0,2021-09-26
707499,103594,Business Loan,167410,8.63,5,Defaulted,1,2023-06-21
707500,125244,Business Loan,238627,9.76,10,Paid Off,0,2025-11-11
707501,134514,Business Loan,78738,5.35,5,Paid Off,0,2024-09-13
707502,136232,Business Loan,46448,6.4,5,Paid Off,0,2022-08-22
707503,125529,Personal Loan,2373,11.17,1,Active,0,2024-02-22
707504,147695,Auto Loan,22957,4.64,6,Active,0,2025-08-02
707505,133056,Auto Loan,54852,4.54,6,Active,0,2021-08-22
707506,147907,Mortgage,221054,5.58,30,Paid Off,0,2026-07-11
707507,140207,Mortgage,464748,5.94,30,Active,0,2024-08-22
707508,134571,Auto Loan,12911,5.13,5,Paid Off,0,2022-09-02
707509,120322,Auto Loan,55998,10.31,3,Active,0,2024-01-17
707510,108780,Mortgage,305649,10.23,30,Paid Off,0,2026-01-12
707511,124412,Mortgage,517397,4.75,30,Active,0,2021-09-07
707512,141038,Personal Loan,13688,11.57,1,Paid Off,0,2022-08-12
707513,105199,Mortgage,394993,4.18,30,Active,0,2023-02-13
707514,129431,Business Loan,186397,4.58,10,Paid Off,0,2022-08-11
707515,140173,Mortgage,427506,10.46,30,Active,0,2023-07-08
707516,103933,Personal Loan,19208,6.63,1,Paid Off,0,2026-01-14
707517,106978,Business Loan,206407,6.26,5,Active,0,2023-03-18
707518,100989,Auto Loan,21773,7.53,5,Paid Off,0,2021-10-28
707519,112423,Auto Loan,58422,10.69,3,Paid Off,0,2023-04-28
707520,138461,Mortgage,415753,5.91,30,Active,0,2026-03-24
707521,106267,Business Loan,101720,8.79,5,Paid Off,0,2024-01-30
707522,114148,Mortgage,372175,5.7,30,Paid Off,0,2022-02-01
707523,105003,Auto Loan,53156,5.5,3,Paid Off,0,2023-08-30
707524,132625,Mortgage,425133,4.79,30,Active,0,2021-09-23
707525,110508,Mortgage,402065,5.28,30,Paid Off,0,2023-01-27
707526,127229,Auto Loan,29618,3.59,6,Paid Off,0,2021-08-04
707527,148387,Auto Loan,20216,4.53,5,Paid Off,0,2022-08-30
707528,121114,Personal Loan,4429,8.11,5,Active,0,2025-09-29
707529,148633,Mortgage,189158,6.04,30,Paid Off,0,2025-12-01
707530,135736,Mortgage,204755,5.04,30,Active,0,2021-08-06
707531,135982,Business Loan,210852,4.82,10,Paid Off,0,2026-04-06
707532,141014,Mortgage,559617,5.8,30,Active,0,2023-01-09
707533,121590,Mortgage,475961,4.79,30,Paid Off,0,2026-01-21
707534,111594,Business Loan,199938,5.57,10,Active,0,2025-06-06
707535,147715,Mortgage,416581,5.44,30,Active,0,2021-09-27
707536,111121,Auto Loan,50431,6.13,3,Paid Off,0,2022-12-29
707537,117995,Auto Loan,51105,6.97,6,Paid Off,0,2023-10-23
707538,118905,Auto Loan,57426,11.05,3,Active,0,2021-11-15
707539,144879,Business Loan,60007,4.29,5,Paid Off,0,2022-10-13
707540,125911,Personal Loan,2372,5.29,3,Paid Off,0,2025-11-30
707541,105517,Personal Loan,1668,11.85,3,Defaulted,1,2022-05-06
707542,131906,Auto Loan,39350,3.85,6,Defaulted,1,2024-10-08
707543,131662,Personal Loan,3882,5.79,3,Active,0,2025-01-06
707544,132699,Personal Loan,11961,5.96,3,Paid Off,0,2024-06-30
707545,104207,Mortgage,521141,10.11,30,Active,0,2022-03-30
707546,137141,Business Loan,199354,11.41,10,Paid Off,0,2025-03-08
707547,139587,Business Loan,157801,5.87,10,Active,0,2025-02-02
707548,111875,Business Loan,161147,4.2,5,Active,0,2024-02-21
707549,141630,Personal Loan,20701,4.16,1,Active,0,2023-09-10
707550,136072,Personal Loan,7700,5.8,1,Paid Off,0,2022-06-02
707551,104419,Auto Loan,27571,7.07,3,Paid Off,0,2024-03-24
707552,133090,Auto Loan,45472,5.25,5,Paid Off,0,2022-08-20
707553,101829,Mortgage,205812,5.63,30,Paid Off,0,2025-03-08
707554,116250,Personal Loan,11984,7.08,1,Paid Off,0,2023-02-04
707555,148442,Business Loan,200649,6.84,5,Active,0,2021-09-29
707556,104630,Mortgage,591449,3.91,30,Paid Off,0,2026-01-18
707557,116946,Mortgage,269501,4.27,30,Active,0,2023-05-26
707558,113972,Auto Loan,15642,5.13,6,Paid Off,0,2021-07-17
707559,109146,Auto Loan,41580,3.77,5,Active,0,2021-12-22
707560,112564,Mortgage,363254,5.03,30,Paid Off,0,2021-12-07
707561,103818,Mortgage,596549,5.82,30,Active,0,2021-11-11
707562,116768,Auto Loan,31737,10.43,5,Paid Off,0,2024-11-14
707563,114005,Business Loan,198867,9.85,5,Active,0,2022-07-12
707564,113205,Mortgage,341003,6.61,30,Paid Off,0,2024-05-18
707565,126303,Personal Loan,19778,5.33,5,Active,0,2024-11-19
707566,134194,Personal Loan,6747,8.63,1,Active,0,2022-03-19
707567,138182,Auto Loan,52315,6.63,5,Paid Off,0,2026-02-10
707568,135620,Personal Loan,14870,6.66,5,Paid Off,0,2021-11-23
707569,140798,Business Loan,169589,4.92,10,Active,0,2024-09-30
707570,115664,Personal Loan,22526,9.98,5,Paid Off,0,2025-07-30
707571,114044,Auto Loan,26696,4.58,3,Paid Off,0,2023-07-14
707572,119983,Personal Loan,23536,5.63,5,Active,0,2024-07-09
707573,114029,Mortgage,459693,4.11,30,Active,0,2023-11-15
707574,119032,Mortgage,238780,6.04,30,Active,0,2024-03-07
707575,108919,Auto Loan,16261,8.1,6,Active,0,2024-03-05
707576,109648,Mortgage,554615,6.17,30,Paid Off,0,2025-01-29
707577,103462,Mortgage,436040,4.99,30,Active,0,2026-03-21
707578,107678,Business Loan,33124,4.46,10,Paid Off,0,2022-08-15
707579,120813,Personal Loan,2967,3.54,5,Active,0,2024-04-10
707580,107217,Auto Loan,27561,5.39,6,Paid Off,0,2022-04-16
707581,148593,Auto Loan,11194,5.65,5,Paid Off,0,2025-12-22
707582,136012,Mortgage,172904,3.93,30,Active,0,2023-08-24
707583,125155,Mortgage,201448,5.46,30,Paid Off,0,2021-08-16
707584,105478,Personal Loan,16324,6.09,5,Paid Off,0,2025-01-08
707585,135833,Mortgage,411745,5.39,30,Active,0,2021-07-24
707586,120546,Auto Loan,47408,5.05,6,Active,0,2022-10-29
707587,120090,Auto Loan,13088,6.05,6,Paid Off,0,2022-07-28
707588,123856,Business Loan,247248,5.49,10,Paid Off,0,2026-02-19
707589,113949,Auto Loan,56792,6.53,5,Active,0,2024-10-11
707590,121981,Mortgage,195974,6.75,30,Paid Off,0,2026-03-18
707591,127296,Mortgage,503624,7.01,30,Active,0,2025-09-24
707592,109519,Business Loan,212764,6.3,10,Paid Off,0,2023-04-07
707593,133640,Auto Loan,44408,5.76,5,Paid Off,0,2022-09-12
707594,107033,Mortgage,254916,5.95,30,Paid Off,0,2024-07-08
707595,119200,Personal Loan,17518,7.63,1,Paid Off,0,2026-04-29
707596,122530,Personal Loan,5739,4.42,3,Paid Off,0,2025-03-16
707597,146995,Mortgage,162331,5.5,30,Paid Off,0,2024-04-17
707598,107267,Business Loan,106167,5.88,10,Paid Off,0,2021-08-03
707599,140616,Business Loan,167171,3.79,10,Active,0,2026-03-09
707600,126341,Business Loan,151591,5.61,10,Defaulted,1,2026-07-16
707601,139835,Business Loan,184676,4.92,10,Paid Off,0,2024-08-02
707602,131800,Auto Loan,42930,4.79,5,Paid Off,0,2025-06-21
707603,148965,Business Loan,241442,6.2,10,Active,0,2025-05-06
707604,136183,Personal Loan,22491,9.46,3,Defaulted,1,2025-02-06
707605,140658,Business Loan,191684,11.57,5,Active,0,2024-11-16
707606,149256,Personal Loan,1884,6.04,5,Active,0,2024-03-30
707607,119006,Personal Loan,3184,4.82,1,Paid Off,0,2024-05-11
707608,102907,Personal Loan,11860,6.03,1,Paid Off,0,2025-06-25
707609,136305,Business Loan,46422,8.7,10,Active,0,2025-12-02
707610,113129,Business Loan,240821,4.01,5,Active,0,2022-08-26
707611,103482,Business Loan,232093,5.03,5,Paid Off,0,2026-07-16
707612,105677,Mortgage,206729,4.11,30,Paid Off,0,2024-10-16
707613,145182,Business Loan,78194,5.84,5,Active,0,2021-12-20
707614,138706,Auto Loan,13392,8.93,5,Active,0,2022-11-08
707615,139979,Mortgage,219207,5.57,30,Active,0,2022-08-25
707616,111527,Business Loan,26904,4.51,5,Paid Off,0,2024-08-28
707617,110490,Auto Loan,55123,7.26,6,Active,0,2023-04-07
707618,124093,Business Loan,193254,6.85,5,Paid Off,0,2023-10-03
707619,121308,Mortgage,269527,9.38,30,Paid Off,0,2023-01-01
707620,145161,Auto Loan,52149,5.46,3,Paid Off,0,2024-09-27
707621,149334,Business Loan,209084,5.76,10,Paid Off,0,2024-07-22
707622,129095,Personal Loan,4136,11.86,3,Active,0,2024-08-05
707623,127688,Personal Loan,24794,3.91,3,Active,0,2022-03-15
707624,108940,Personal Loan,9569,4.53,1,Paid Off,0,2022-10-29
707625,112630,Auto Loan,11772,6.47,5,Paid Off,0,2022-02-01
707626,144982,Business Loan,172965,5.77,10,Paid Off,0,2024-01-23
707627,121227,Personal Loan,8932,8.92,5,Paid Off,0,2024-08-26
707628,136266,Auto Loan,31157,8.04,3,Paid Off,0,2024-07-08
707629,127421,Personal Loan,21796,5.67,5,Paid Off,0,2025-02-26
707630,127853,Business Loan,117350,11.88,5,Active,0,2024-01-08
707631,108525,Business Loan,240269,3.89,5,Active,0,2026-05-25
707632,102104,Mortgage,263487,5.73,30,Paid Off,0,2022-01-07
707633,131452,Personal Loan,11648,6.29,5,Paid Off,0,2024-02-05
707634,129971,Personal Loan,16230,4.61,1,Paid Off,0,2022-02-26
707635,135176,Mortgage,350092,4.15,30,Paid Off,0,2025-11-26
707636,102007,Personal Loan,10740,5.34,1,Active,0,2022-09-25
707637,133430,Business Loan,201773,11.11,5,Paid Off,0,2026-07-06
707638,101707,Personal Loan,20298,6.44,5,Active,0,2025-05-10
707639,148822,Auto Loan,26668,10.11,6,Paid Off,0,2021-10-19
707640,109744,Personal Loan,17483,10.01,1,Active,0,2023-05-16
707641,116629,Personal Loan,23883,3.51,5,Paid Off,0,2024-04-28
707642,122493,Personal Loan,9359,8.38,5,Paid Off,0,2025-01-22
707643,107262,Business Loan,156307,10.46,5,Paid Off,0,2023-01-30
707644,138791,Mortgage,522149,4.32,30,Paid Off,0,2023-07-11
707645,142647,Business Loan,167391,4.28,10,Active,0,2022-04-18
707646,142971,Auto Loan,36611,7.15,5,Active,0,2024-12-21
707647,103923,Personal Loan,21687,5.93,5,Active,0,2022-09-15
707648,102344,Mortgage,586471,4.2,30,Paid Off,0,2023-01-07
707649,110463,Personal Loan,10708,5.65,5,Active,0,2026-03-08
707650,119354,Auto Loan,48349,3.82,3,Active,0,2022-10-31
707651,109312,Auto Loan,47771,3.8,3,Active,0,2023-04-19
707652,126789,Business Loan,139142,8.95,10,Paid Off,0,2026-02-16
707653,144178,Auto Loan,34693,5.53,6,Active,0,2025-07-18
707654,145622,Personal Loan,20141,4.29,3,Paid Off,0,2022-05-30
707655,141005,Mortgage,336654,9.85,30,Paid Off,0,2026-05-20
707656,109520,Business Loan,69550,7.68,5,Defaulted,1,2022-09-15
707657,137280,Business Loan,129694,9.34,5,Paid Off,0,2021-12-24
707658,135964,Personal Loan,17848,6.59,1,Active,0,2025-01-03
707659,128752,Business Loan,140871,5.18,10,Active,0,2022-12-02
707660,147374,Business Loan,152317,6.97,5,Active,0,2023-03-31
707661,131114,Mortgage,237344,7.65,30,Active,0,2022-02-12
707662,129207,Mortgage,577752,3.94,30,Active,0,2023-03-22
707663,146984,Business Loan,139322,10.49,10,Paid Off,0,2025-04-26
707664,107064,Auto Loan,44688,5.85,3,Paid Off,0,2023-07-12
707665,106541,Auto Loan,34244,4.2,3,Active,0,2026-05-27
707666,122001,Business Loan,123343,5.81,5,Active,0,2023-12-12
707667,122716,Business Loan,216289,6.77,10,Active,0,2023-10-06
707668,128560,Auto Loan,54128,5.34,3,Paid Off,0,2022-10-13
707669,137308,Mortgage,571556,3.59,30,Paid Off,0,2023-08-18
707670,103861,Personal Loan,11191,8.91,5,Active,0,2023-02-02
