Account_ID,Customer_ID,Account_Type,Balance,Open_Date
534793,118352,Checking,13832,2023-02-15
534794,118352,Savings,107010,2026-03-26
534795,118353,Checking,13203,2020-10-17
534796,118353,Savings,32537,2023-12-27
534797,118354,Checking,11851,2025-04-15
534798,118354,Savings,135176,2026-05-05
534799,118355,Checking,7537,2020-03-02
534800,118355,Savings,91602,2020-06-24
534801,118356,Checking,9769,2025-12-18
534802,118356,Savings,100176,2026-01-23
534803,118356,Certificate of Deposit,556912,2026-03-11
534804,118357,Checking,8507,2026-02-13
534805,118357,Certificate of Deposit,240404,2025-04-25
534806,118358,Checking,14898,2023-11-05
534807,118358,Savings,27533,2022-04-02
534808,118359,Checking,9685,2017-09-06
534809,118360,Checking,11433,2025-03-26
534810,118360,Savings,40104,2018-11-30
534811,118361,Checking,1295,2026-04-02
534812,118361,Savings,281547,2025-11-14
534813,118362,Checking,6075,2019-07-07
534814,118363,Checking,10687,2023-01-19
534815,118363,Savings,276706,2020-04-15
534816,118363,Certificate of Deposit,360818,2021-01-27
534817,118364,Checking,5344,2026-04-03
534818,118365,Checking,10136,2025-12-23
534819,118365,Savings,31605,2024-06-12
534820,118366,Checking,13195,2025-02-09
534821,118367,Checking,11530,2026-02-09
534822,118367,Savings,106512,2024-12-16
534823,118368,Checking,14051,2021-11-16
534824,118368,Savings,136887,2025-07-17
534825,118369,Checking,3078,2019-06-28
534826,118369,Savings,275303,2025-06-04
534827,118370,Checking,1402,2018-06-01
534828,118370,Savings,70019,2019-09-15
534829,118371,Checking,3669,2025-12-18
534830,118372,Checking,10967,2026-03-21
534831,118372,Savings,132720,2026-03-19
534832,118373,Checking,13349,2023-02-16
534833,118373,Savings,51577,2019-09-27
534834,118373,Certificate of Deposit,126521,2022-07-20
534835,118374,Checking,11593,2026-06-06
534836,118374,Certificate of Deposit,134737,2026-02-01
534837,118375,Checking,10097,2026-01-22
534838,118375,Savings,108964,2023-08-04
534839,118375,Certificate of Deposit,111636,2020-06-29
534840,118376,Checking,10786,2026-03-18
534841,118376,Certificate of Deposit,73852,2026-04-15
534842,118377,Checking,9821,2024-06-09
534843,118377,Savings,67814,2022-03-30
534844,118378,Checking,5326,2024-03-18
534845,118378,Savings,101662,2025-04-24
534846,118379,Checking,10821,2026-04-26
534847,118380,Checking,14881,2025-06-20
534848,118380,Savings,227120,2024-06-08
534849,118380,Certificate of Deposit,405718,2020-05-12
534850,118381,Checking,5711,2024-11-15
534851,118381,Savings,24596,2025-05-11
534852,118381,Certificate of Deposit,65660,2025-03-14
534853,118382,Checking,10403,2026-01-03
534854,118382,Certificate of Deposit,148110,2025-09-21
534855,118383,Checking,4178,2021-11-08
534856,118383,Savings,62351,2024-02-05
534857,118384,Checking,12479,2025-06-30
534858,118384,Savings,34016,2026-02-21
534859,118384,Certificate of Deposit,149296,2026-02-15
534860,118385,Checking,13094,2025-08-16
534861,118385,Savings,15803,2026-04-25
534862,118385,Certificate of Deposit,90385,2026-05-30
534863,118386,Checking,12504,2023-03-31
534864,118386,Savings,233130,2024-12-22
534865,118387,Checking,989,2026-07-03
534866,118387,Savings,35192,2026-03-23
534867,118388,Checking,13617,2025-01-03
534868,118388,Savings,29557,2026-03-19
534869,118388,Certificate of Deposit,29130,2024-10-31
534870,118389,Checking,8696,2022-07-07
534871,118389,Savings,132323,2022-02-04
534872,118390,Checking,9278,2023-04-03
534873,118391,Checking,8816,2021-10-14
534874,118391,Savings,77813,2024-02-10
534875,118392,Checking,12737,2026-07-10
534876,118393,Checking,4251,2022-10-13
534877,118393,Savings,125536,2020-08-15
534878,118394,Checking,954,2022-12-18
534879,118394,Savings,84772,2024-08-05
534880,118395,Checking,9916,2026-01-03
534881,118395,Savings,79323,2026-02-21
534882,118396,Checking,4075,2023-11-23
534883,118397,Checking,13629,2025-08-31
534884,118397,Certificate of Deposit,110471,2026-02-27
534885,118398,Checking,14418,2025-11-19
534886,118398,Savings,62176,2026-05-15
534887,118399,Checking,14187,2026-05-11
534888,118400,Checking,13160,2023-10-12
534889,118401,Checking,2263,2020-08-27
534890,118401,Savings,84505,2022-06-14
534891,118402,Checking,9060,2025-06-24
534892,118402,Savings,19403,2025-05-07
534893,118403,Checking,4938,2021-06-01
534894,118403,Certificate of Deposit,71544,2020-09-22
534895,118404,Checking,6660,2026-05-31
534896,118405,Checking,3484,2026-06-28
534897,118405,Savings,242941,2025-07-28
534898,118406,Checking,10269,2023-12-18
534899,118406,Savings,194348,2025-01-04
534900,118407,Checking,1353,2022-02-10
534901,118407,Savings,171567,2025-09-18
534902,118408,Checking,1345,2025-07-13
534903,118408,Savings,58158,2024-12-12
534904,118409,Checking,6524,2025-08-06
534905,118409,Savings,99500,2022-08-29
534906,118410,Checking,3384,2024-10-24
534907,118410,Savings,173660,2019-03-13
534908,118411,Checking,14881,2025-11-08
534909,118411,Savings,50257,2022-11-16
534910,118412,Checking,10427,2023-04-21
534911,118412,Savings,34188,2016-12-01
534912,118413,Checking,4109,2022-03-17
534913,118414,Checking,2417,2019-09-06
534914,118414,Savings,96324,2020-05-14
534915,118414,Certificate of Deposit,369668,2022-12-19
534916,118415,Checking,2667,2024-02-11
534917,118416,Checking,14812,2025-12-08
534918,118416,Savings,75300,2025-11-15
534919,118417,Checking,13064,2024-12-07
534920,118417,Savings,128055,2023-08-07
534921,118418,Checking,14095,2024-03-25
534922,118419,Checking,6110,2024-09-15
534923,118420,Checking,1639,2021-08-24
534924,118421,Checking,10450,2024-05-04
534925,118421,Savings,34710,2023-09-13
534926,118422,Checking,5500,2023-08-17
534927,118422,Savings,61170,2023-10-04
534928,118423,Checking,2942,2026-02-19
534929,118424,Checking,14456,2025-08-23
534930,118424,Savings,71454,2025-11-03
534931,118424,Certificate of Deposit,102598,2018-11-03
534932,118425,Checking,1086,2021-10-14
534933,118425,Savings,42520,2022-08-22
534934,118426,Checking,1305,2020-05-12
534935,118426,Savings,177868,2023-10-30
534936,118426,Certificate of Deposit,416951,2021-05-13
534937,118427,Checking,4696,2024-06-04
534938,118427,Savings,78874,2025-03-12
534939,118428,Checking,12835,2025-10-25
534940,118428,Savings,20424,2026-04-20
534941,118429,Checking,12973,2024-12-13
534942,118430,Checking,13327,2024-07-31
534943,118431,Checking,3335,2024-01-10
534944,118431,Savings,94550,2024-02-19
534945,118431,Certificate of Deposit,470276,2024-03-30
534946,118432,Checking,1547,2026-07-05
534947,118433,Checking,8879,2024-11-27
534948,118433,Savings,222782,2026-05-09
534949,118434,Checking,4871,2023-06-27
534950,118434,Savings,99812,2025-12-16
534951,118435,Checking,4990,2025-06-03
534952,118435,Savings,71046,2025-02-01
534953,118436,Checking,14178,2022-10-31
534954,118436,Savings,65911,2020-08-13
534955,118437,Checking,7840,2025-06-21
534956,118437,Savings,28547,2025-01-06
534957,118438,Checking,1899,2025-09-22
534958,118438,Savings,250446,2024-04-01
534959,118439,Checking,3179,2026-03-21
534960,118439,Savings,163246,2026-06-04
534961,118440,Checking,14233,2026-04-05
534962,118440,Savings,44340,2026-05-19
534963,118441,Checking,10976,2023-02-16
534964,118441,Savings,32731,2020-03-09
534965,118442,Checking,1501,2023-10-17
534966,118442,Savings,114087,2020-01-27
534967,118443,Checking,3155,2025-11-07
534968,118443,Savings,209685,2021-12-04
534969,118444,Checking,10322,2017-11-17
534970,118444,Savings,157164,2019-03-14
534971,118445,Checking,11295,2025-08-19
534972,118446,Checking,14727,2017-07-25
534973,118446,Certificate of Deposit,184834,2020-08-30
534974,118447,Checking,8082,2025-06-28
534975,118447,Savings,29285,2023-07-18
534976,118448,Checking,14771,2026-03-23
534977,118448,Savings,192951,2026-05-15
534978,118449,Checking,10914,2024-12-07
534979,118449,Savings,178404,2026-04-03
534980,118450,Checking,4924,2021-03-31
534981,118451,Checking,14291,2025-09-18
534982,118451,Savings,69530,2026-02-16
534983,118452,Checking,3778,2023-10-22
534984,118452,Savings,40996,2026-04-04
534985,118453,Checking,9614,2025-10-06
534986,118453,Savings,99599,2021-02-16
534987,118454,Checking,9887,2024-12-28
534988,118454,Savings,85886,2023-08-04
534989,118455,Checking,4203,2025-08-05
534990,118455,Savings,152731,2026-05-26
534991,118456,Checking,6879,2026-03-12
534992,118456,Savings,133106,2025-05-25
534993,118457,Checking,4143,2021-03-24
534994,118457,Savings,144466,2022-05-15
534995,118457,Certificate of Deposit,162673,2021-10-08
534996,118458,Checking,12567,2024-07-22
534997,118458,Savings,184728,2023-09-09
534998,118459,Checking,4600,2019-10-25
534999,118459,Savings,114937,2023-06-29
535000,118460,Checking,6462,2025-05-03
535001,118461,Checking,4186,2023-11-23
535002,118461,Savings,54173,2026-05-21
535003,118462,Checking,12206,2023-08-11
535004,118463,Checking,7203,2025-08-21
535005,118464,Checking,506,2025-11-23
535006,118464,Savings,82830,2025-11-11
535007,118465,Checking,6252,2017-03-22
535008,118465,Savings,41120,2020-08-23
535009,118466,Checking,2054,2025-09-22
535010,118466,Savings,31013,2025-03-01
535011,118467,Checking,4657,2026-04-02
535012,118467,Savings,64152,2019-10-09
535013,118467,Certificate of Deposit,343943,2026-04-12
535014,118468,Checking,10159,2020-10-25
535015,118468,Savings,35899,2025-09-27
535016,118469,Checking,3499,2026-04-24
535017,118470,Checking,8038,2026-06-23
535018,118470,Savings,35680,2024-03-21
535019,118471,Checking,9506,2026-06-26
535020,118472,Checking,1152,2025-02-02
535021,118473,Checking,7575,2020-12-30
535022,118473,Savings,201832,2026-06-05
535023,118474,Checking,14717,2021-02-09
535024,118474,Savings,45603,2025-05-04
535025,118475,Checking,11674,2023-10-15
535026,118475,Savings,270554,2025-11-10
535027,118475,Certificate of Deposit,330240,2022-06-14
535028,118476,Checking,1508,2024-02-23
535029,118476,Savings,50729,2024-08-15
535030,118477,Checking,1771,2025-05-26
535031,118477,Savings,30898,2020-04-05
535032,118478,Checking,7439,2023-09-04
535033,118479,Checking,6347,2019-12-18
535034,118480,Checking,1968,2025-10-31
535035,118480,Savings,33984,2026-05-28
535036,118481,Checking,5750,2020-08-23
535037,118482,Checking,1841,2026-02-05
535038,118482,Savings,68389,2025-12-21
535039,118482,Certificate of Deposit,73986,2026-04-03
535040,118483,Checking,14434,2026-05-22
535041,118484,Checking,10117,2026-03-18
535042,118484,Savings,30862,2025-06-01
535043,118485,Checking,4149,2019-07-05
535044,118485,Certificate of Deposit,85501,2026-07-04
535045,118486,Checking,7787,2024-01-06
535046,118487,Checking,2704,2022-11-15
535047,118487,Savings,151303,2026-06-16
535048,118487,Certificate of Deposit,193178,2021-04-04
535049,118488,Checking,8559,2022-09-25
535050,118488,Savings,58028,2025-03-16
535051,118489,Checking,1436,2023-07-12
535052,118489,Savings,154583,2025-01-14
535053,118490,Checking,1576,2026-06-26
535054,118490,Savings,80558,2025-11-11
535055,118491,Checking,8074,2023-10-06
535056,118491,Savings,94819,2025-09-17
535057,118492,Checking,10881,2025-12-15
535058,118492,Savings,62546,2025-08-08
535059,118493,Checking,10703,2025-02-18
535060,118493,Savings,145639,2021-01-31
535061,118494,Checking,5914,2018-02-08
535062,118494,Savings,59935,2023-07-05
535063,118495,Checking,9583,2025-04-24
535064,118496,Checking,13716,2019-04-18
535065,118496,Certificate of Deposit,29435,2018-01-13
535066,118497,Checking,10704,2026-06-08
535067,118497,Savings,89581,2026-07-14
535068,118497,Certificate of Deposit,432250,2026-02-04
535069,118498,Checking,9796,2019-05-04
535070,118498,Savings,32394,2020-02-09
535071,118499,Checking,789,2024-03-02
535072,118499,Savings,102119,2026-02-01
535073,118500,Checking,13231,2019-12-04
535074,118500,Savings,138968,2019-10-24
535075,118500,Certificate of Deposit,135447,2021-11-20
535076,118501,Checking,13094,2026-01-02
535077,118501,Savings,105421,2024-12-19
535078,118502,Checking,9511,2026-05-15
535079,118502,Savings,25583,2022-02-16
535080,118503,Checking,6596,2021-02-10
535081,118503,Savings,36386,2025-02-10
535082,118503,Certificate of Deposit,163221,2019-01-05
535083,118504,Checking,9167,2024-05-27
535084,118504,Savings,48842,2026-03-14
535085,118505,Checking,5146,2026-04-14
535086,118505,Savings,123289,2020-06-11
535087,118506,Checking,12418,2026-01-29
535088,118506,Savings,130914,2025-11-01
535089,118507,Checking,7406,2022-08-15
535090,118508,Checking,12896,2025-08-17
535091,118509,Checking,10804,2026-06-30
535092,118509,Savings,22474,2026-05-28
535093,118510,Checking,9779,2025-04-24
535094,118510,Savings,62099,2026-01-08
535095,118511,Checking,9002,2025-12-15
535096,118512,Checking,10594,2024-05-10
535097,118512,Savings,42250,2022-06-11
535098,118513,Checking,12365,2025-10-10
535099,118513,Savings,60898,2026-02-17
535100,118514,Checking,14002,2020-05-11
535101,118514,Savings,82119,2022-03-08
535102,118515,Checking,2041,2024-10-23
535103,118515,Savings,157416,2020-10-10
535104,118515,Certificate of Deposit,354387,2025-01-08
535105,118516,Checking,3145,2024-12-12
535106,118516,Savings,7066,2024-03-30
535107,118517,Checking,7150,2026-02-17
535108,118517,Savings,33492,2026-01-24
535109,118518,Checking,9437,2025-09-08
535110,118518,Savings,91546,2026-06-26
535111,118519,Checking,7786,2026-07-07
535112,118520,Checking,8330,2022-04-14
535113,118520,Savings,37104,2022-07-18
535114,118521,Checking,3058,2024-04-25
535115,118521,Savings,43454,2026-01-12
535116,118522,Checking,14162,2024-10-11
535117,118523,Checking,2273,2025-02-10
535118,118523,Savings,109475,2025-11-19
535119,118524,Checking,13729,2024-03-19
535120,118524,Savings,78084,2024-12-04
535121,118525,Checking,9726,2024-09-30
535122,118525,Savings,212823,2026-06-18
535123,118526,Checking,1554,2026-05-07
535124,118527,Checking,8549,2020-08-04
535125,118527,Savings,91823,2020-06-25
535126,118528,Checking,11604,2025-07-02
535127,118528,Savings,151642,2025-08-31
535128,118529,Checking,13105,2025-12-07
535129,118529,Savings,40299,2021-06-23
535130,118530,Checking,10056,2022-12-04
535131,118531,Checking,9081,2025-02-09
535132,118531,Savings,46866,2022-12-01
535133,118532,Checking,11045,2026-02-15
535134,118532,Savings,53063,2025-06-05
535135,118533,Checking,2823,2020-05-02
535136,118533,Savings,35550,2019-12-31
535137,118534,Checking,4313,2024-12-08
535138,118534,Savings,95754,2025-07-08
535139,118535,Checking,3542,2025-08-22
535140,118535,Savings,137071,2025-07-05
535141,118536,Checking,8725,2024-01-30
535142,118537,Checking,4362,2026-03-02
535143,118537,Savings,158209,2026-02-05
535144,118538,Checking,10500,2024-08-10
535145,118538,Savings,34080,2026-07-10
535146,118539,Checking,6441,2026-02-03
535147,118540,Checking,845,2025-02-01
535148,118540,Savings,89944,2023-09-05
535149,118541,Checking,10065,2024-05-23
535150,118541,Savings,281808,2025-08-27
535151,118541,Certificate of Deposit,286393,2021-05-05
535152,118542,Checking,9921,2024-05-28
535153,118542,Savings,159487,2024-06-28
535154,118543,Checking,8003,2024-05-25
535155,118543,Savings,94885,2026-04-21
535156,118543,Certificate of Deposit,240931,2023-11-08
535157,118544,Checking,8178,2024-10-27
535158,118545,Checking,4506,2026-07-17
535159,118546,Checking,12992,2026-05-25
535160,118546,Savings,48066,2026-06-24
535161,118547,Checking,12638,2026-06-25
535162,118547,Savings,218776,2025-06-15
535163,118548,Checking,2606,2022-11-15
535164,118548,Savings,15808,2025-03-19
535165,118549,Checking,2463,2019-06-03
535166,118549,Savings,132032,2026-03-05
535167,118550,Checking,5520,2026-02-09
535168,118550,Savings,95671,2024-12-12
535169,118551,Checking,7041,2024-01-25
535170,118551,Savings,24801,2022-04-12
535171,118551,Certificate of Deposit,295315,2019-03-11
535172,118552,Checking,11101,2018-09-04
535173,118552,Savings,138535,2024-01-21
535174,118553,Checking,9032,2024-07-26
535175,118554,Checking,8868,2025-11-12
535176,118555,Checking,4662,2026-02-13
535177,118555,Savings,110527,2026-02-02
535178,118556,Checking,11938,2022-08-26
535179,118556,Savings,75896,2025-08-24
535180,118557,Checking,5479,2025-01-08
535181,118558,Checking,14389,2025-05-31
535182,118558,Savings,78658,2022-10-17
535183,118558,Certificate of Deposit,170714,2024-10-09
535184,118559,Checking,13943,2019-06-14
535185,118559,Certificate of Deposit,272551,2017-08-11
535186,118560,Checking,3798,2026-02-04
535187,118560,Savings,30551,2019-08-23
535188,118561,Checking,1718,2025-11-27
535189,118561,Savings,182132,2025-12-15
